ssyk1,age_group,code_age,ssyk_status,n,year
6,30-49,4,1,425.0,2023
5,22-29,0,4,1070.0,2023
9,30-49,1,3,108.0,2023
3,50+,2,1,9599.0,2023
7,30-49,5,1,6757.0,2023
5,30-49,5,2,167.0,2023
6,30-49,5,1,616.0,2023
7,50+,2,5,2540.0,2023
4,30-49,1,4,1837.0,2023
7,50+,3,4,117.0,2023
9,50+,4,1,1400.0,2023
2,22-29,2,2,165.0,2023
9,22-29,5,5,1575.0,2023
6,50+,-1,4,17.0,2023
8,22-29,5,1,437.0,2023
2,30-49,3,1,7190.0,2023
9,22-29,0,2,901.0,2023
8,30-49,5,4,61.0,2023
3,50+,4,5,3933.0,2023
9,50+,0,3,521.0,2023
9,30-49,5,5,2431.0,2023
4,22-29,0,4,412.0,2023
6,30-49,4,2,13.0,2023
3,30-49,3,5,4881.0,2023
5,30-49,4,5,7539.0,2023
2,50+,1,1,22541.0,2023
7,50+,0,15,1985.0,2023
5,50+,0,12,162.0,2023
2,22-29,0,3,357.0,2023
7,50+,3,3,15.0,2023
7,30-49,0,5,946.0,2023
3,22-29,4,5,1247.0,2023
2,50+,0,3,923.0,2023
4,30-49,0,5,1057.0,2023
7,50+,3,1,5603.0,2023
4,50+,4,1,2236.0,2023
2,50+,2,4,445.0,2023
8,50+,4,1,2027.0,2023
3,30-49,0,15,518.0,2023
5,22-29,-1,1,5021.0,2023
5,50+,4,2,146.0,2023
9,30-49,0,14,1126.0,2023
4,30-49,3,5,2990.0,2023
1,22-29,0,1,5765.0,2023
6,30-49,3,2,39.0,2023
2,30-49,2,5,12843.0,2023
5,30-49,2,3,190.0,2023
1,50+,2,4,234.0,2023
5,22-29,1,1,18048.0,2023
9,50+,2,2,137.0,2023
4,30-49,5,3,38.0,2023
2,30-49,0,2,4986.0,2023
5,50+,2,3,116.0,2023
8,50+,1,2,986.0,2023
9,50+,5,2,33.0,2023
1,22-29,0,3,10.0,2023
1,50+,0,5,252.0,2023
3,30-49,2,5,7495.0,2023
9,30-49,0,4,640.0,2023
4,50+,0,15,216.0,2023
4,30-49,2,3,61.0,2023
1,22-29,5,3,,2023
2,22-29,0,13,859.0,2023
9,50+,0,14,1367.0,2023
7,50+,4,2,134.0,2023
7,30-49,3,1,6364.0,2023
7,22-29,1,3,17.0,2023
4,22-29,1,1,6412.0,2023
9,30-49,0,3,868.0,2023
9,22-29,3,3,15.0,2023
3,30-49,-1,1,17673.0,2023
4,22-29,1,2,1531.0,2023
6,50+,1,1,1975.0,2023
4,50+,3,2,104.0,2023
2,30-49,2,4,1053.0,2023
5,22-29,4,4,255.0,2023
5,50+,-1,4,111.0,2023
3,50+,5,3,49.0,2023
9,50+,1,3,71.0,2023
1,30-49,1,3,49.0,2023
6,50+,4,3,6.0,2023
3,50+,0,15,290.0,2023
6,50+,1,2,122.0,2023
7,50+,5,1,7207.0,2023
5,50+,4,1,3700.0,2023
8,22-29,0,1,39638.0,2023
5,30-49,0,12,343.0,2023
7,30-49,0,15,1914.0,2023
6,22-29,5,4,,2023
2,50+,5,3,104.0,2023
9,50+,0,13,40.0,2023
6,22-29,2,2,25.0,2023
1,22-29,2,2,11.0,2023
3,30-49,-1,2,626.0,2023
8,50+,5,3,17.0,2023
4,50+,3,1,3374.0,2023
2,30-49,5,5,5726.0,2023
8,30-49,2,2,218.0,2023
1,50+,5,1,7035.0,2023
1,30-49,-1,2,233.0,2023
3,22-29,0,12,18.0,2023
3,22-29,-1,2,316.0,2023
3,30-49,0,5,1817.0,2023
8,30-49,0,2,1350.0,2023
3,22-29,0,13,152.0,2023
3,22-29,5,1,421.0,2023
5,30-49,1,3,383.0,2023
9,22-29,5,4,37.0,2023
6,50+,2,2,49.0,2023
3,50+,3,3,35.0,2023
2,30-49,0,1,550283.0,2023
3,30-49,-1,4,408.0,2023
8,50+,0,4,204.0,2023
1,50+,1,3,39.0,2023
4,22-29,0,1,49121.0,2023
9,22-29,-1,4,47.0,2023
3,30-49,4,2,148.0,2023
7,22-29,4,4,70.0,2023
5,50+,3,2,226.0,2023
3,22-29,1,3,53.0,2023
6,22-29,2,1,290.0,2023
5,50+,0,15,1452.0,2023
6,30-49,0,3,792.0,2023
8,30-49,4,3,9.0,2023
6,22-29,0,3,113.0,2023
3,50+,0,5,873.0,2023
7,50+,1,5,1314.0,2023
2,30-49,1,2,4766.0,2023
6,30-49,3,1,755.0,2023
3,30-49,0,12,496.0,2023
3,30-49,5,1,7299.0,2023
6,30-49,2,3,28.0,2023
7,22-29,0,4,220.0,2023
5,50+,1,3,210.0,2023
9,30-49,5,4,63.0,2023
3,50+,-1,4,138.0,2023
7,30-49,5,2,159.0,2023
1,22-29,-1,4,25.0,2023
8,30-49,1,2,1407.0,2023
6,30-49,0,13,754.0,2023
8,50+,3,3,15.0,2023
4,30-49,-1,1,6278.0,2023
7,50+,0,2,667.0,2023
8,22-29,4,3,5.0,2023
2,22-29,4,5,1225.0,2023
6,22-29,5,5,136.0,2023
8,22-29,1,2,1024.0,2023
8,22-29,5,2,22.0,2023
6,50+,0,2,381.0,2023
1,50+,-1,2,193.0,2023
