ssyk4,year_month,n_ads,n_vacancies
4225,2021-02,178,236
4225,2021-03,200,262
4225,2021-04,255,325
4225,2021-05,245,329
4225,2021-06,244,293
4225,2021-07,205,236
4225,2021-08,236,377
4225,2021-09,361,462
4225,2021-10,378,484
4225,2021-11,383,487
4225,2021-12,410,538
4225,2022-01,369,580
4225,2022-02,429,544
4225,2022-03,501,668
4225,2022-04,470,595
4225,2022-05,543,734
4225,2022-06,515,642
4225,2022-07,307,401
4225,2022-08,392,518
4225,2022-09,405,644
4225,2022-10,400,578
4225,2022-11,370,499
4225,2022-12,297,447
4225,2023-01,382,646
4225,2023-02,359,496
4225,2023-03,438,615
4225,2023-04,335,422
4225,2023-05,398,514
4225,2023-06,350,459
4225,2023-07,275,371
4225,2023-08,302,464
4225,2023-09,309,353
4225,2023-10,291,389
4225,2023-11,306,471
4225,2023-12,240,361
4225,2024-01,302,421
4225,2024-02,320,482
4225,2024-03,317,576
4225,2024-04,324,430
4225,2024-05,246,278
4225,2024-06,210,220
4225,2024-07,155,171
4225,2024-08,225,269
4225,2024-09,238,273
4225,2024-10,234,285
4225,2024-11,229,312
4225,2024-12,217,285
4225,2025-01,255,321
4225,2025-02,254,326
4225,2025-03,241,300
4225,2025-04,252,333
4225,2025-05,203,248
4225,2025-06,166,208
4225,2025-07,146,168
4225,2025-08,198,244
4225,2025-09,238,297
4225,2025-10,217,261
4225,2025-11,168,258
4225,2025-12,199,287
4225,2026-01,32,49
4225,2026-02,142,186
4226,2020-01,464,1102
4226,2020-02,77,308
4226,2020-03,50,210
4226,2020-04,18,57
4226,2020-05,7,33
4226,2020-06,13,39
4226,2020-07,69,314
4226,2020-08,63,235
4226,2020-09,98,296
4226,2020-10,152,288
4226,2020-11,39,73
4226,2020-12,8,31
4226,2021-01,79,300
4226,2021-02,20,49
4226,2021-03,167,595
4226,2021-04,107,390
4226,2021-05,73,282
4226,2021-06,34,134
4226,2021-07,67,273
4226,2021-08,93,317
4226,2021-09,214,321
4226,2021-10,141,536
4226,2021-11,53,198
4226,2021-12,48,169
4226,2022-01,156,563
4226,2022-02,93,157
4226,2022-03,96,270
4226,2022-04,115,405
4226,2022-05,117,357
4226,2022-06,73,257
4226,2022-07,201,594
4226,2022-08,45,261
4226,2022-09,55,156
4226,2022-10,160,418
4226,2022-11,197,336
4226,2022-12,41,80
4226,2023-01,185,628
4226,2023-02,62,113
4226,2023-03,125,338
4226,2023-04,36,119
4226,2023-05,272,858
4226,2023-06,44,78
4226,2023-07,29,137
4226,2023-08,133,451
4226,2023-09,30,69
4226,2023-10,193,832
4226,2023-11,42,145
4226,2023-12,19,103
4226,2024-01,78,291
4226,2024-02,38,173
4226,2024-03,30,71
4226,2024-04,145,616
4226,2024-05,31,162
4226,2024-06,62,207
4226,2024-07,64,260
4226,2024-08,33,114
4226,2024-09,19,64
4226,2024-10,123,415
4226,2024-11,24,108
4226,2024-12,59,273
4226,2025-01,90,327
4226,2025-02,25,101
4226,2025-03,47,117
4226,2025-04,30,131
4226,2025-05,36,88
4226,2025-06,33,124
4226,2025-07,22,98
4226,2025-08,25,155
4226,2025-09,26,125
4226,2025-10,22,110
4226,2025-11,9,14
4226,2025-12,22,59
4226,2026-01,2,3
4226,2026-02,17,35
4321,2020-01,44,66
4321,2020-02,42,45
4321,2020-03,58,80
4321,2020-04,21,23
4321,2020-05,36,43
4321,2020-06,27,27
4321,2020-07,21,26
4321,2020-08,23,31
4321,2020-09,51,52
4321,2020-10,41,43
4321,2020-11,40,78
4321,2020-12,49,57
4321,2021-01,49,50
4321,2021-02,32,34
4321,2021-03,40,45
4321,2021-04,58,74
4321,2021-05,58,69
4321,2021-06,52,56
4321,2021-07,41,43
4321,2021-08,43,45
4321,2021-09,60,67
4321,2021-10,91,126
4321,2021-11,84,117
4321,2021-12,84,143
4321,2022-01,91,118
4321,2022-02,127,136
4321,2022-03,118,136
4321,2022-04,96,108
4321,2022-05,106,133
4321,2022-06,95,144
4321,2022-07,67,70
4321,2022-08,67,79
4321,2022-09,105,121
4321,2022-10,76,77
4321,2022-11,79,91
4321,2022-12,60,74
4321,2023-01,65,71
4321,2023-02,70,71
4321,2023-03,64,66
4321,2023-04,62,64
4321,2023-05,88,90
4321,2023-06,52,52
4321,2023-07,34,37
4321,2023-08,50,50
4321,2023-09,69,69
4321,2023-10,71,71
4321,2023-11,53,60
4321,2023-12,56,61
4321,2024-01,95,95
4321,2024-02,77,79
4321,2024-03,83,84
4321,2024-04,89,89
4321,2024-05,55,57
4321,2024-06,67,98
4321,2024-07,55,65
4321,2024-08,62,66
4321,2024-09,70,78
4321,2024-10,68,71
4321,2024-11,40,44
4321,2024-12,29,34
4321,2025-01,47,50
4321,2025-02,69,82
4321,2025-03,64,70
4321,2025-04,55,55
4321,2025-05,57,57
4321,2025-06,54,67
4321,2025-07,35,44
4321,2025-08,50,58
4321,2025-09,57,60
4321,2025-10,41,49
4321,2025-11,38,39
4321,2025-12,32,55
4321,2026-01,9,9
4321,2026-02,53,86
4322,2020-01,611,2330
4322,2020-02,644,2437
4322,2020-03,749,2612
4322,2020-04,413,1533
4322,2020-05,388,1542
4322,2020-06,300,824
4322,2020-07,306,928
4322,2020-08,532,1792
4322,2020-09,667,2959
4322,2020-10,575,2897
4322,2020-11,562,2172
4322,2020-12,309,1597
4322,2021-01,449,1539
4322,2021-02,539,1512
4322,2021-03,768,2173
4322,2021-04,887,2663
4322,2021-05,905,2426
4322,2021-06,701,1964
4322,2021-07,476,1423
4322,2021-08,794,2567
4322,2021-09,1135,4081
4322,2021-10,1273,6148
4322,2021-11,1192,4264
4322,2021-12,1060,3030
4322,2022-01,1260,4417
4322,2022-02,1475,4467
4322,2022-03,1789,5147
4322,2022-04,1640,5166
4322,2022-05,2127,6966
4322,2022-06,1783,5680
4322,2022-07,1144,3539
4322,2022-08,1613,5008
4322,2022-09,2123,6053
4322,2022-10,1766,6188
4322,2022-11,1358,4937
4322,2022-12,1223,4336
4322,2023-01,1343,4481
4322,2023-02,1365,3733
4322,2023-03,1548,4031
4322,2023-04,1355,3999
4322,2023-05,1861,5645
4322,2023-06,1250,3212
4322,2023-07,748,1928
4322,2023-08,1265,4271
4322,2023-09,1168,3470
4322,2023-10,1046,3193
4322,2023-11,900,2363
4322,2023-12,696,2027
4322,2024-01,951,2735
4322,2024-02,1032,3161
4322,2024-03,1109,3152
4322,2024-04,1318,3495
4322,2024-05,1174,2945
4322,2024-06,756,1731
4322,2024-07,576,1424
4322,2024-08,822,2568
4322,2024-09,950,3132
4322,2024-10,1026,3341
4322,2024-11,744,2137
4322,2024-12,456,1162
4322,2025-01,851,2520
4322,2025-02,888,2522
4322,2025-03,1105,3466
4322,2025-04,1103,3456
4322,2025-05,859,2233
4322,2025-06,661,1453
4322,2025-07,426,1116
4322,2025-08,854,2814
4322,2025-09,985,3259
4322,2025-10,922,2787
4322,2025-11,711,1873
4322,2025-12,496,1325
4322,2026-01,153,407
4322,2026-02,559,1734
4323,2020-01,102,218
4323,2020-02,137,214
4323,2020-03,91,129
4323,2020-04,39,39
4323,2020-05,30,37
4323,2020-06,52,60
4323,2020-07,49,56
4323,2020-08,53,98
4323,2020-09,63,94
4323,2020-10,66,73
4323,2020-11,73,98
4323,2020-12,56,66
4323,2021-01,85,184
4323,2021-02,83,146
4323,2021-03,137,165
4323,2021-04,110,117
4323,2021-05,102,173
4323,2021-06,85,124
4323,2021-07,89,97
4323,2021-08,115,165
4323,2021-09,148,193
4323,2021-10,143,175
4323,2021-11,144,157
4323,2021-12,211,259
4323,2022-01,190,253
4323,2022-02,235,429
4323,2022-03,326,988
4323,2022-04,257,1059
4323,2022-05,208,246
4323,2022-06,160,194
4323,2022-07,112,132
4323,2022-08,210,374
4323,2022-09,181,340
4323,2022-10,171,248
4323,2022-11,125,179
4323,2022-12,147,223
4323,2023-01,186,353
4323,2023-02,142,195
4323,2023-03,243,347
4323,2023-04,158,200
4323,2023-05,208,285
4323,2023-06,135,149
4323,2023-07,75,79
4323,2023-08,164,330
4323,2023-09,121,133
4323,2023-10,116,133
4323,2023-11,114,164
4323,2023-12,132,421
4323,2024-01,178,297
4323,2024-02,167,325
4323,2024-03,157,175
4323,2024-04,158,236
4323,2024-05,130,161
4323,2024-06,111,153
4323,2024-07,73,89
4323,2024-08,87,105
4323,2024-09,109,120
4323,2024-10,115,137
4323,2024-11,115,143
4323,2024-12,101,157
4323,2025-01,132,160
4323,2025-02,133,288
4323,2025-03,138,235
4323,2025-04,139,187
4323,2025-05,84,102
4323,2025-06,77,133
4323,2025-07,60,95
4323,2025-08,107,266
4323,2025-09,135,163
4323,2025-10,104,145
4323,2025-11,88,106
4323,2025-12,83,98
4323,2026-01,24,56
4323,2026-02,104,196
4410,2020-01,22,30
4410,2020-02,23,28
4410,2020-03,16,40
4410,2020-04,13,28
4410,2020-05,14,17
4410,2020-06,15,15
4410,2020-07,10,12
4410,2020-08,12,13
4410,2020-09,19,34
4410,2020-10,20,24
4410,2020-11,22,43
4410,2020-12,11,17
4410,2021-01,11,17
4410,2021-02,20,22
4410,2021-03,19,21
4410,2021-04,32,61
4410,2021-05,16,32
4410,2021-06,26,32
4410,2021-07,10,12
4410,2021-08,17,36
4410,2021-09,24,37
4410,2021-10,37,47
4410,2021-11,27,73
4410,2021-12,53,75
4410,2022-01,39,76
4410,2022-02,50,76
4410,2022-03,41,87
4410,2022-04,40,51
4410,2022-05,56,60
4410,2022-06,28,34
4410,2022-07,11,15
4410,2022-08,33,48
4410,2022-09,35,53
4410,2022-10,42,60
4410,2022-11,28,53
4410,2022-12,42,44
4410,2023-01,46,76
4410,2023-02,37,74
4410,2023-03,62,109
4410,2023-04,27,93
4410,2023-05,47,89
4410,2023-06,26,35
4410,2023-07,7,16
4410,2023-08,21,30
4410,2023-09,17,36
4410,2023-10,25,53
4410,2023-11,30,59
4410,2023-12,16,24
4410,2024-01,29,42
4410,2024-02,21,35
4410,2024-03,48,66
4410,2024-04,42,92
4410,2024-05,35,44
4410,2024-06,18,30
4410,2024-07,16,24
4410,2024-08,34,58
4410,2024-09,34,39
4410,2024-10,42,56
4410,2024-11,44,92
4410,2024-12,44,105
4410,2025-01,34,56
4410,2025-02,30,43
4410,2025-03,22,47
4410,2025-04,41,134
4410,2025-05,30,56
4410,2025-06,24,26
4410,2025-07,12,24
4410,2025-08,41,50
4410,2025-09,52,65
4410,2025-10,49,51
4410,2025-11,36,48
4410,2025-12,19,26
4410,2026-01,2,4
4410,2026-02,26,52
4420,2020-01,95,328
4420,2020-02,98,694
4420,2020-03,112,625
4420,2020-04,33,128
4420,2020-05,22,52
4420,2020-06,26,78
4420,2020-07,32,99
4420,2020-08,56,206
4420,2020-09,89,312
4420,2020-10,105,777
4420,2020-11,116,437
4420,2020-12,52,173
4420,2021-01,65,204
4420,2021-02,95,375
4420,2021-03,138,770
4420,2021-04,83,323
4420,2021-05,95,316
4420,2021-06,73,207
4420,2021-07,57,250
4420,2021-08,114,517
4420,2021-09,139,697
4420,2021-10,190,929
4420,2021-11,131,498
4420,2021-12,107,365
4420,2022-01,87,224
4420,2022-02,89,372
4420,2022-03,141,929
4420,2022-04,142,766
4420,2022-05,153,558
4420,2022-06,87,325
4420,2022-07,70,370
4420,2022-08,117,463
4420,2022-09,167,606
4420,2022-10,154,639
4420,2022-11,117,519
4420,2022-12,109,241
4420,2023-01,113,303
4420,2023-02,108,358
4420,2023-03,198,1166
4420,2023-04,122,782
4420,2023-05,169,762
4420,2023-06,75,242
4420,2023-07,64,180
4420,2023-08,79,273
4420,2023-09,74,359
4420,2023-10,90,232
4420,2023-11,68,208
4420,2023-12,48,78
4420,2024-01,77,157
4420,2024-02,87,391
4420,2024-03,151,863
4420,2024-04,67,326
4420,2024-05,55,210
4420,2024-06,41,122
4420,2024-07,45,91
4420,2024-08,69,209
4420,2024-09,56,264
4420,2024-10,80,525
4420,2024-11,34,252
4420,2024-12,53,68
4420,2025-01,90,181
4420,2025-02,96,524
4420,2025-03,157,809
4420,2025-04,121,511
4420,2025-05,63,229
4420,2025-06,42,130
4420,2025-07,47,96
4420,2025-08,52,124
4420,2025-09,75,207
4420,2025-10,89,322
4420,2025-11,44,202
4420,2025-12,41,94
4420,2026-01,2,5
4420,2026-02,51,158
5111,2020-01,3,29
5111,2020-02,2,19
5111,2020-03,2,36
5111,2020-04,1,10
5111,2020-10,1,1
5111,2021-01,1,15
5111,2021-05,1,3
5111,2021-07,2,160
5111,2021-08,1,80
5111,2021-09,1,1
5111,2021-10,1,3
5111,2022-01,3,25
5111,2022-02,7,110
5111,2022-03,1,20
5111,2022-06,3,21
5111,2023-01,1,1
5111,2023-02,5,44
5111,2023-07,5,24
5111,2023-11,1,8
5111,2024-06,1,1
5111,2024-10,1,1
5111,2024-11,1,1
5111,2024-12,1,1
5111,2025-01,1,1
5111,2025-03,2,40
5111,2025-05,2,2
5111,2025-06,1,1
5111,2025-08,1,1
5111,2026-01,1,1
5112,2020-01,11,34
5112,2020-02,7,28
5112,2020-03,5,27
5112,2020-04,5,12
5112,2020-05,1,2
5112,2020-06,2,2
5112,2020-08,3,9
5112,2020-09,6,29
5112,2020-10,10,23
5112,2020-11,3,32
5112,2020-12,13,102
5112,2021-01,3,10
5112,2021-02,8,126
5112,2021-03,10,55
5112,2021-04,13,46
5112,2021-05,5,23
5112,2021-06,1,2
5112,2021-07,7,212
5112,2021-08,7,35
5112,2021-09,17,267
5112,2021-10,17,108
5112,2021-11,20,199
5112,2021-12,22,179
5112,2022-01,8,76
5112,2022-02,20,217
5112,2022-03,35,197
5112,2022-04,14,146
5112,2022-05,7,46
5112,2022-06,6,63
5112,2022-07,4,37
5112,2022-08,26,172
5112,2022-09,11,61
5112,2022-10,11,96
5112,2022-11,13,41
5112,2022-12,28,139
5112,2023-01,20,147
5112,2023-02,16,169
5112,2023-03,18,33
5112,2023-04,10,84
5112,2023-05,8,43
5112,2023-06,8,26
5112,2023-07,11,129
5112,2023-08,6,24
5112,2023-09,6,26
5112,2023-10,10,55
5112,2023-11,10,47
5112,2023-12,14,73
5112,2024-01,9,19
5112,2024-02,13,55
5112,2024-03,25,145
5112,2024-04,30,38
5112,2024-05,10,33
5112,2024-06,2,5
5112,2024-07,8,24
5112,2024-08,10,47
5112,2024-09,1,4
5112,2024-10,7,28
5112,2024-11,7,8
5112,2024-12,6,6
5112,2025-01,7,20
5112,2025-02,10,23
5112,2025-03,5,27
5112,2025-04,5,7
5112,2025-05,3,3
5112,2025-06,2,5
5112,2025-07,6,9
5112,2025-08,3,6
5112,2025-09,2,8
5112,2025-10,12,21
5112,2025-11,12,33
5112,2025-12,6,15
5112,2026-01,2,2
5112,2026-02,5,25
5113,2020-01,42,235
5113,2020-02,54,176
5113,2020-03,21,49
5113,2020-04,4,13
5113,2020-05,5,13
5113,2020-06,3,12
5113,2020-07,1,10
5113,2020-08,5,14
5113,2020-09,8,17
5113,2020-10,8,16
5113,2020-11,2,4
5113,2020-12,22,85
5113,2021-01,23,52
5113,2021-02,28,117
5113,2021-03,23,158
5113,2021-04,11,28
5113,2021-05,7,15
5113,2021-06,14,32
5113,2021-07,6,12
5113,2021-08,12,26
5113,2021-09,10,32
5113,2021-10,15,49
5113,2021-11,22,53
5113,2021-12,29,93
5113,2022-01,55,306
5113,2022-02,61,237
5113,2022-03,49,215
5113,2022-04,36,62
5113,2022-05,40,77
5113,2022-06,17,26
5113,2022-07,15,20
5113,2022-08,23,40
5113,2022-09,16,46
5113,2022-10,18,36
5113,2022-11,13,24
5113,2022-12,55,331
5113,2023-01,114,551
5113,2023-02,76,426
5113,2023-03,49,213
5113,2023-04,21,67
5113,2023-05,21,216
5113,2023-06,20,63
5113,2023-07,8,23
5113,2023-08,17,48
5113,2023-09,18,35
5113,2023-10,14,28
5113,2023-11,6,14
5113,2023-12,20,76
5113,2024-01,58,222
5113,2024-02,59,188
5113,2024-03,36,115
5113,2024-04,19,44
5113,2024-05,18,45
5113,2024-06,11,39
5113,2024-07,9,15
5113,2024-08,8,15
5113,2024-09,15,36
5113,2024-10,19,28
5113,2024-11,13,51
5113,2024-12,31,114
5113,2025-01,64,209
5113,2025-02,53,156
5113,2025-03,44,148
5113,2025-04,21,34
5113,2025-05,9,20
5113,2025-06,10,19
5113,2025-07,8,15
5113,2025-08,21,36
5113,2025-09,21,32
5113,2025-10,10,55
5113,2025-11,18,28
5113,2025-12,31,81
5113,2026-01,29,97
5113,2026-02,42,111
5120,2019-11,1,20
5120,2019-12,4,8
5120,2020-01,836,1429
5120,2020-02,844,1700
5120,2020-03,579,1222
5120,2020-04,273,451
5120,2020-05,295,438
5120,2020-06,384,596
5120,2020-07,355,527
5120,2020-08,400,638
5120,2020-09,491,678
5120,2020-10,453,680
5120,2020-11,268,415
5120,2020-12,221,468
5120,2021-01,351,665
5120,2021-02,442,848
5120,2021-03,551,969
5120,2021-04,706,1148
5120,2021-05,792,1225
5120,2021-06,753,1179
5120,2021-07,530,856
5120,2021-08,772,1387
5120,2021-09,903,1397
5120,2021-10,1087,1627
5120,2021-11,889,1398
5120,2021-12,711,1184
5120,2022-01,795,1495
5120,2022-02,1140,1942
5120,2022-03,1636,2703
5120,2022-04,1270,2259
5120,2022-05,1283,1944
5120,2022-06,964,1364
5120,2022-07,797,1368
5120,2022-08,1164,1854
5120,2022-09,1016,1541
5120,2022-10,813,1261
5120,2022-11,744,1401
5120,2022-12,611,1186
5120,2023-01,966,1698
5120,2023-02,891,1642
5120,2023-03,1177,2036
5120,2023-04,997,1661
5120,2023-05,1138,1800
5120,2023-06,742,1082
5120,2023-07,609,928
5120,2023-08,780,1223
5120,2023-09,759,1128
5120,2023-10,717,1104
5120,2023-11,605,840
5120,2023-12,396,749
5120,2024-01,786,1493
5120,2024-02,795,1337
5120,2024-03,807,1347
5120,2024-04,839,1217
5120,2024-05,749,1068
5120,2024-06,627,1131
5120,2024-07,528,788
5120,2024-08,663,1162
5120,2024-09,637,915
5120,2024-10,608,856
5120,2024-11,515,800
5120,2024-12,394,633
5120,2025-01,748,1432
5120,2025-02,705,1448
5120,2025-03,789,1234
5120,2025-04,747,1154
5120,2025-05,678,1049
5120,2025-06,527,756
5120,2025-07,440,610
5120,2025-08,603,900
5120,2025-09,614,846
5120,2025-10,563,836
5120,2025-11,491,699
5120,2025-12,391,601
5120,2026-01,254,594
5120,2026-02,483,874
5131,2019-12,2,4
5131,2020-01,559,1132
5131,2020-02,620,1426
5131,2020-03,277,648
5131,2020-04,66,127
5131,2020-05,120,256
5131,2020-06,198,419
5131,2020-07,217,341
5131,2020-08,230,486
5131,2020-09,226,423
5131,2020-10,194,382
5131,2020-11,66,113
5131,2020-12,30,79
5131,2021-01,122,353
5131,2021-02,218,529
5131,2021-03,262,616
5131,2021-04,357,756
5131,2021-05,486,974
5131,2021-06,484,1003
5131,2021-07,506,976
5131,2021-08,577,1308
5131,2021-09,604,1142
5131,2021-10,652,2244
5131,2021-11,661,1138
5131,2021-12,328,631
5131,2022-01,427,1099
5131,2022-02,859,2032
5131,2022-03,1143,2421
5131,2022-04,919,2040
5131,2022-05,943,1985
5131,2022-06,572,1046
5131,2022-07,526,1076
5131,2022-08,922,1838
5131,2022-09,624,1128
5131,2022-10,542,1090
5131,2022-11,497,1020
5131,2022-12,391,1403
5131,2023-01,639,1490
5131,2023-02,741,1873
5131,2023-03,774,1776
5131,2023-04,741,1981
5131,2023-05,770,1461
5131,2023-06,447,846
5131,2023-07,461,887
5131,2023-08,606,963
5131,2023-09,469,849
5131,2023-10,435,802
5131,2023-11,317,532
5131,2023-12,255,533
5131,2024-01,404,1117
5131,2024-02,530,1219
5131,2024-03,521,983
5131,2024-04,581,1102
5131,2024-05,487,900
5131,2024-06,361,690
5131,2024-07,333,574
5131,2024-08,489,898
5131,2024-09,419,1186
5131,2024-10,311,505
5131,2024-11,270,475
5131,2024-12,221,494
5131,2025-01,400,942
5131,2025-02,446,1083
5131,2025-03,460,980
5131,2025-04,462,862
5131,2025-05,358,713
5131,2025-06,235,435
5131,2025-07,339,561
5131,2025-08,432,761
5131,2025-09,318,552
5131,2025-10,295,549
5131,2025-11,267,497
5131,2025-12,217,552
5131,2026-01,182,552
5131,2026-02,333,720
5132,2020-01,107,230
5132,2020-02,125,405
5132,2020-03,55,179
5132,2020-04,7,9
5132,2020-05,22,41
5132,2020-06,34,89
5132,2020-07,56,120
5132,2020-08,83,209
5132,2020-09,68,154
5132,2020-10,83,165
5132,2020-11,14,33
5132,2020-12,6,7
5132,2021-01,19,49
5132,2021-02,53,393
5132,2021-03,64,135
5132,2021-04,90,185
5132,2021-05,98,186
5132,2021-06,144,323
5132,2021-07,103,183
5132,2021-08,160,334
5132,2021-09,146,318
5132,2021-10,163,327
5132,2021-11,175,418
5132,2021-12,84,177
5132,2022-01,87,198
5132,2022-02,212,421
5132,2022-03,287,620
5132,2022-04,249,583
5132,2022-05,260,498
5132,2022-06,166,297
5132,2022-07,162,451
5132,2022-08,247,535
5132,2022-09,169,312
5132,2022-10,123,313
5132,2022-11,130,386
5132,2022-12,90,248
5132,2023-01,142,265
5132,2023-02,155,298
5132,2023-03,161,304
5132,2023-04,161,469
5132,2023-05,210,1267
5132,2023-06,96,149
5132,2023-07,97,351
5132,2023-08,134,191
5132,2023-09,96,138
5132,2023-10,90,173
5132,2023-11,74,104
5132,2023-12,43,70
5132,2024-01,115,200
5132,2024-02,98,184
5132,2024-03,124,199
5132,2024-04,149,219
5132,2024-05,115,169
5132,2024-06,106,180
5132,2024-07,101,156
5132,2024-08,120,209
5132,2024-09,96,135
5132,2024-10,88,141
5132,2024-11,70,87
5132,2024-12,65,98
5132,2025-01,148,290
5132,2025-02,145,234
5132,2025-03,161,251
5132,2025-04,131,214
5132,2025-05,93,148
5132,2025-06,68,102
5132,2025-07,91,165
5132,2025-08,114,181
5132,2025-09,95,133
5132,2025-10,77,131
5132,2025-11,59,96
5132,2025-12,56,77
5132,2026-01,40,70
5132,2026-02,70,176
5141,2020-01,119,149
5141,2020-02,107,145
5141,2020-03,67,83
5141,2020-04,24,31
5141,2020-05,57,74
5141,2020-06,63,81
5141,2020-07,74,90
5141,2020-08,119,153
5141,2020-09,97,130
5141,2020-10,86,105
5141,2020-11,48,64
5141,2020-12,34,46
5141,2021-01,43,57
5141,2021-02,62,80
5141,2021-03,85,127
5141,2021-04,94,144
5141,2021-05,104,123
5141,2021-06,100,143
5141,2021-07,104,155
5141,2021-08,148,209
5141,2021-09,133,189
5141,2021-10,120,160
5141,2021-11,112,173
5141,2021-12,74,111
5141,2022-01,99,148
5141,2022-02,119,148
5141,2022-03,169,255
5141,2022-04,136,189
5141,2022-05,169,238
5141,2022-06,129,185
5141,2022-07,112,165
5141,2022-08,169,256
5141,2022-09,114,144
5141,2022-10,102,128
5141,2022-11,93,127
5141,2022-12,57,76
5141,2023-01,112,153
5141,2023-02,87,121
5141,2023-03,111,147
5141,2023-04,109,159
5141,2023-05,99,136
5141,2023-06,91,130
5141,2023-07,79,119
5141,2023-08,112,157
5141,2023-09,100,150
5141,2023-10,93,123
5141,2023-11,73,117
5141,2023-12,41,57
5141,2024-01,81,106
5141,2024-02,92,119
5141,2024-03,93,127
5141,2024-04,87,121
5141,2024-05,87,117
5141,2024-06,84,134
5141,2024-07,75,101
5141,2024-08,93,122
5141,2024-09,94,127
5141,2024-10,67,100
5141,2024-11,61,87
5141,2024-12,40,53
5141,2025-01,67,87
5141,2025-02,40,49
5141,2025-03,75,104
5141,2025-04,69,99
5141,2025-05,54,70
5141,2025-06,75,104
5141,2025-07,68,91
5141,2025-08,80,211
5141,2025-09,79,95
5141,2025-10,78,109
5141,2025-11,59,78
5141,2025-12,45,65
5141,2026-01,41,67
5141,2026-02,52,78
5142,2020-01,24,35
5142,2020-02,27,37
5142,2020-03,20,24
5142,2020-04,6,6
5142,2020-05,14,14
5142,2020-06,16,16
5142,2020-07,27,28
5142,2020-08,22,25
5142,2020-09,20,24
5142,2020-10,25,33
5142,2020-11,9,10
5142,2020-12,15,17
5142,2021-01,18,18
5142,2021-02,10,17
5142,2021-03,38,60
5142,2021-04,34,37
5142,2021-05,35,46
5142,2021-06,32,44
5142,2021-07,18,26
5142,2021-08,42,68
5142,2021-09,30,53
5142,2021-10,36,52
5142,2021-11,36,42
5142,2021-12,24,28
5142,2022-01,27,30
5142,2022-02,32,41
5142,2022-03,55,77
5142,2022-04,26,34
5142,2022-05,40,49
5142,2022-06,31,35
5142,2022-07,17,22
5142,2022-08,33,48
5142,2022-09,18,29
5142,2022-10,13,18
5142,2022-11,19,22
5142,2022-12,12,16
5142,2023-01,29,32
5142,2023-02,36,46
5142,2023-03,34,40
5142,2023-04,17,21
5142,2023-05,27,41
5142,2023-06,23,35
5142,2023-07,26,31
5142,2023-08,23,34
5142,2023-09,21,27
5142,2023-10,12,13
5142,2023-11,25,34
5142,2023-12,12,15
5142,2024-01,16,21
5142,2024-02,22,29
5142,2024-03,22,28
5142,2024-04,34,44
5142,2024-05,22,25
5142,2024-06,29,34
5142,2024-07,15,20
5142,2024-08,36,49
5142,2024-09,28,39
5142,2024-10,17,23
5142,2024-11,25,31
5142,2024-12,18,20
5142,2025-01,24,27
5142,2025-02,30,41
5142,2025-03,24,29
5142,2025-04,35,44
5142,2025-05,23,27
5142,2025-06,20,24
5142,2025-07,19,21
5142,2025-08,26,27
5142,2025-09,15,15
5142,2025-10,23,30
5142,2025-11,17,20
5142,2025-12,13,14
5142,2026-01,10,11
5142,2026-02,20,23
5143,2020-01,32,58
5143,2020-02,32,101
5143,2020-03,26,72
5143,2020-04,2,2
5143,2020-05,12,18
5143,2020-06,9,16
5143,2020-07,11,114
5143,2020-08,16,22
5143,2020-09,28,76
5143,2020-10,23,43
5143,2020-11,20,28
5143,2020-12,15,20
5143,2021-01,25,133
5143,2021-02,24,34
5143,2021-03,24,40
5143,2021-04,32,39
5143,2021-05,25,35
5143,2021-06,34,119
5143,2021-07,36,48
5143,2021-08,49,76
5143,2021-09,61,158
5143,2021-10,37,100
5143,2021-11,44,100
5143,2021-12,50,206
5143,2022-01,55,177
5143,2022-02,52,120
5143,2022-03,47,86
5143,2022-04,36,90
5143,2022-05,52,105
5143,2022-06,41,54
5143,2022-07,37,67
5143,2022-08,62,130
5143,2022-09,37,46
5143,2022-10,49,85
5143,2022-11,35,57
5143,2022-12,30,44
5143,2023-01,52,101
5143,2023-02,37,50
